chrom	start	end	atac_is_dynamic
chrI	2786009	2786110	dynamic
chrI	2791501	2791653	dynamic
chrI	2800848	2801021	dynamic
chrI	2801876	2802010	dynamic
chrI	2803647	2803773	constitutive
chrI	2818579	2818767	dynamic
chrI	2825824	2825990	constitutive
chrI	2826957	2827163	dynamic
chrI	2827455	2827671	dynamic
chrI	2829192	2829333	dynamic
chrI	2830378	2830487	constitutive
chrI	2830815	2830945	dynamic
chrI	2831508	2831661	dynamic
chrI	2831856	2831984	constitutive
chrI	2833206	2833609	dynamic
chrI	2834254	2834399	dynamic
chrI	2835356	2835512	constitutive
chrI	2835755	2835916	dynamic
chrI	2836927	2837078	dynamic
chrI	2837868	2838017	dynamic
chrI	2838418	2838608	dynamic
chrI	2839717	2839882	dynamic
chrI	2840955	2841243	dynamic
chrI	2842116	2842380	dynamic
chrI	2844224	2844396	dynamic
chrI	2844517	2844608	dynamic
chrI	2845608	2845788	dynamic
chrI	2848483	2848643	constitutive
chrI	2850862	2850991	constitutive
chrI	2853829	2853946	constitutive
chrI	2854996	2855197	constitutive
chrI	2857697	2857855	dynamic
chrI	2859861	2860011	dynamic
chrI	2861137	2861273	dynamic
chrI	2861676	2861777	dynamic
chrI	2864078	2864237	dynamic
chrI	2869935	2870086	constitutive
chrI	2875206	2875342	dynamic
chrI	2875488	2875625	dynamic
chrI	2876081	2876219	dynamic
chrI	2876496	2876656	constitutive
chrI	2876663	2876798	constitutive
chrI	2878613	2878843	dynamic
chrI	2887317	2887437	dynamic
chrI	2887722	2887856	dynamic
chrI	2888800	2888936	dynamic
chrI	2889531	2889658	dynamic
chrI	2890373	2890491	dynamic
chrI	2890702	2890828	dynamic
chrI	2895129	2895240	dynamic
chrI	2901042	2901151	dynamic
chrI	2904185	2904312	dynamic
chrI	2905762	2905867	dynamic
chrI	2924795	2924908	dynamic
chrI	2925121	2925232	constitutive
chrI	2928141	2928262	constitutive
chrI	2929684	2929790	dynamic
chrI	2935660	2935815	constitutive
chrI	2944708	2944814	dynamic
chrI	2944899	2944986	dynamic
chrI	2945454	2945648	constitutive
chrI	2945818	2945962	dynamic
chrI	2959278	2959406	dynamic
chrI	2960639	2960750	dynamic
chrI	2962096	2962267	constitutive
chrI	2962430	2962570	dynamic
chrI	2964482	2964641	dynamic
chrI	2965550	2965675	dynamic
chrI	2966459	2966634	dynamic
chrI	2967156	2967328	dynamic
chrI	2967689	2967905	dynamic
chrI	2969655	2969813	dynamic
chrI	2970732	2970880	dynamic
chrI	2971094	2971227	dynamic
chrI	2974795	2974983	dynamic
chrI	2976333	2976507	dynamic
chrI	2978598	2978784	dynamic
chrI	2979657	2979804	constitutive
chrI	2985186	2985327	dynamic
chrI	2995999	2996110	dynamic
chrI	2996306	2996435	constitutive
chrI	3004042	3004181	dynamic
chrI	3010415	3010566	dynamic
chrI	3011765	3011983	dynamic
chrI	3014764	3014884	constitutive
chrI	3015424	3015530	dynamic
chrI	3019851	3019963	dynamic
chrI	3032871	3032974	dynamic
chrI	3035968	3036077	constitutive
chrI	3038080	3038184	dynamic
chrI	3049459	3049581	dynamic
chrI	3059157	3059272	constitutive
chrI	3070059	3070275	dynamic
chrI	3085386	3085573	dynamic
chrI	3087189	3087340	dynamic
chrI	3089110	3089370	dynamic
chrI	3089807	3089929	dynamic
chrI	3094264	3094417	dynamic
chrI	3096275	3096406	constitutive
chrI	3097469	3097615	constitutive
chrI	3099947	3100106	dynamic
chrI	3100832	3101165	dynamic
chrI	3101789	3101958	constitutive
chrI	3102224	3102329	constitutive
chrI	3103200	3103326	dynamic
chrI	3105189	3105332	dynamic
chrI	3105533	3105682	dynamic
chrI	3105795	3105934	dynamic
chrI	3106576	3106707	dynamic
chrI	3110719	3110891	constitutive
chrI	3113679	3113844	dynamic
chrI	3114027	3114159	dynamic
chrI	3119096	3119254	dynamic
chrI	3121737	3121906	dynamic
chrI	3122039	3122222	dynamic
chrI	3123735	3123849	constitutive
chrI	3129747	3129872	constitutive
chrI	3137026	3137235	dynamic
chrI	3140621	3140742	dynamic
chrI	3143141	3143311	constitutive
chrI	3147863	3147980	constitutive
chrI	3148118	3148222	constitutive
chrI	3151357	3151482	dynamic
chrI	3152132	3152249	dynamic
chrI	3152468	3152668	dynamic
chrI	3154662	3154802	constitutive
chrI	3156713	3156902	dynamic
chrI	3158343	3158524	dynamic
chrI	3162552	3162673	constitutive
chrI	3176545	3176654	constitutive
chrI	3192572	3192660	dynamic
chrI	3192697	3192817	dynamic
chrI	3194850	3195032	constitutive
chrI	3198983	3199103	dynamic
chrI	3205123	3205271	dynamic
chrI	3205447	3205626	constitutive
chrI	3206482	3206622	dynamic
chrI	3207769	3207954	constitutive
chrI	3210418	3210536	dynamic
chrI	3212400	3212596	dynamic
chrI	3216848	3216977	dynamic
chrI	3218823	3218978	constitutive
chrI	3228044	3228155	constitutive
chrI	3246266	3246391	constitutive
chrI	3246527	3246725	dynamic
chrI	3247097	3247243	dynamic
chrI	3247354	3247638	constitutive
chrI	3247928	3248016	dynamic
chrI	3248181	3248320	dynamic
chrI	3248621	3248793	dynamic
chrI	3249112	3249292	dynamic
chrI	3250690	3250787	dynamic
chrI	3250858	3250983	dynamic
chrI	3265399	3265498	dynamic
chrI	3266021	3266134	constitutive
chrI	3266721	3266832	dynamic
chrI	3267088	3267243	constitutive
chrI	3269131	3269309	dynamic
chrI	3269654	3269770	constitutive
chrI	3277876	3278067	dynamic
chrI	3280824	3280960	dynamic
chrI	3281749	3281925	dynamic
chrI	3282985	3283121	dynamic
chrI	3284292	3284562	dynamic
chrI	3287357	3287559	dynamic
chrI	3293329	3293466	dynamic
chrI	3295386	3295512	dynamic
chrI	3297121	3297306	dynamic
chrI	3298233	3298484	dynamic
chrI	3307946	3308104	dynamic
chrI	3309684	3309853	dynamic
chrI	3311204	3311356	constitutive
chrI	3313168	3313367	dynamic
chrI	3316591	3316800	dynamic
chrI	3325010	3325153	dynamic
chrI	3328787	3328982	constitutive
chrI	3330919	3331040	dynamic
chrI	3332765	3332922	dynamic
chrI	3334066	3334171	dynamic
chrI	3334569	3334700	constitutive
chrI	3335963	3336121	constitutive
chrI	3336246	3336385	dynamic
chrI	3337468	3337626	dynamic
chrI	3338383	3338518	dynamic
chrI	3349610	3349736	constitutive
chrI	3349985	3350105	constitutive
chrI	3366924	3367054	dynamic
chrI	3367212	3367342	dynamic
chrI	3368000	3368250	dynamic
chrI	3368665	3368782	dynamic
chrI	3371531	3371660	dynamic
chrI	3381728	3381873	dynamic
chrI	3382725	3382877	dynamic
chrI	3385279	3385439	dynamic
chrI	3386473	3386683	dynamic
chrI	3392015	3392227	dynamic
chrI	3393575	3393692	dynamic
chrI	3398666	3398773	dynamic
chrI	3405672	3405905	dynamic
chrI	3407169	3407312	dynamic
chrI	3408056	3408188	constitutive
chrI	3409483	3409588	dynamic
chrI	3409840	3409950	constitutive
chrI	3412405	3412532	dynamic
chrI	3416402	3416554	dynamic
chrI	3418042	3418202	constitutive
chrI	3419495	3419632	constitutive
chrI	3423647	3423772	constitutive
chrI	3425953	3426115	dynamic
chrI	3427890	3428025	constitutive
chrI	3428808	3428931	dynamic
chrI	3429219	3429357	dynamic
chrI	3438677	3438779	dynamic
chrI	3438928	3439035	dynamic
chrI	3445308	3445412	dynamic
chrI	3466459	3466561	dynamic
chrI	3466820	3466929	constitutive
chrI	3472846	3472972	dynamic
chrI	3476194	3476399	dynamic
chrI	3481519	3481628	dynamic
chrI	3484184	3484388	dynamic
chrI	3494377	3494520	dynamic
chrI	3499719	3499838	dynamic
chrI	3500178	3500304	dynamic
chrI	3500786	3500910	constitutive
chrI	3501238	3501375	constitutive
chrI	3502745	3502869	dynamic
chrI	3510637	3510755	constitutive
chrI	3512933	3513078	constitutive
chrI	3514403	3514543	dynamic
chrI	3515550	3515691	dynamic
chrI	3516405	3516502	dynamic
chrI	3529945	3530122	dynamic
chrI	3530976	3531184	dynamic
chrI	3533791	3533971	dynamic
chrI	3534564	3534713	dynamic
chrI	3547007	3547111	dynamic
chrI	3553409	3553535	dynamic
chrI	3560081	3560246	dynamic
chrI	3562604	3562769	dynamic
chrI	3562935	3563060	dynamic
chrI	3563947	3564114	dynamic
chrI	3600842	3600948	constitutive
chrI	3603243	3603398	dynamic
chrI	3603889	3603997	dynamic
chrI	3605762	3605863	dynamic
chrI	3608258	3608434	dynamic
chrI	3620429	3620566	dynamic
chrI	3622084	3622241	dynamic
chrI	3623935	3624096	dynamic
chrI	3627149	3627265	dynamic
chrI	3632045	3632197	dynamic
chrI	3636639	3636750	constitutive
chrI	3637363	3637463	dynamic
chrI	3638891	3639015	dynamic
chrI	3646087	3646213	dynamic
chrI	3646894	3647028	dynamic
chrI	3648103	3648388	dynamic
chrI	3649414	3649577	dynamic
chrI	3650785	3650945	dynamic
chrI	3652794	3652912	dynamic
chrI	3663576	3663711	dynamic
chrI	3664018	3664241	dynamic
chrI	3671309	3671465	dynamic
chrI	3671837	3671975	dynamic
chrI	3672761	3672927	dynamic
chrI	3675819	3676007	dynamic
chrI	3678037	3678160	constitutive
chrI	3678933	3679036	constitutive
chrI	3680120	3680241	dynamic
chrI	3680897	3681032	dynamic
chrI	3682014	3682216	dynamic
chrI	3682971	3683088	constitutive
chrI	3684079	3684187	dynamic
chrI	3684409	3684506	dynamic
chrI	3684596	3684717	constitutive
chrI	3697683	3697909	dynamic
chrI	3698039	3698157	dynamic
chrI	3700571	3700681	dynamic
chrI	3709219	3709455	dynamic
chrI	3709963	3710106	constitutive
chrI	3710758	3710895	dynamic
chrI	3713563	3713705	dynamic
chrI	3714120	3714227	constitutive
chrI	3720777	3721066	dynamic
chrI	3721428	3721602	dynamic
chrI	3721700	3721873	dynamic
chrI	3722669	3722803	constitutive
chrI	3723513	3723681	dynamic
chrI	3724757	3724932	constitutive
chrI	3726539	3726643	dynamic
chrI	3726712	3726818	dynamic
chrI	3727391	3727610	dynamic
chrI	3737648	3737867	constitutive
chrI	3738239	3738422	dynamic
chrI	3738974	3739125	dynamic
chrI	3739337	3739493	constitutive
chrI	3740009	3740123	constitutive
chrI	3740448	3740648	dynamic
chrI	3741247	3741355	dynamic
chrI	3744308	3744431	constitutive
chrI	3749253	3749430	dynamic
chrI	3750307	3750441	dynamic
chrI	3751455	3751591	dynamic
chrI	3752234	3752384	dynamic
chrI	3752851	3753014	dynamic
chrI	3754506	3754763	dynamic
chrI	3759121	3759289	dynamic
chrI	3781585	3781711	dynamic
chrI	3781803	3781909	constitutive
chrI	3784592	3784695	dynamic
chrI	3785255	3785523	dynamic
chrI	3786026	3786179	constitutive
chrI	3787726	3787833	constitutive
chrI	3788099	3788428	dynamic
chrI	3788665	3788859	dynamic
chrI	3793478	3793656	dynamic
chrI	3798631	3798769	dynamic
chrI	3805687	3805842	dynamic
chrI	3806065	3806172	dynamic
chrI	3806645	3806797	dynamic
chrI	3807531	3807664	constitutive
chrI	3816974	3817103	dynamic
chrI	3817389	3817500	dynamic
chrI	3817857	3817973	constitutive
chrI	3821747	3821932	dynamic
chrI	3822344	3822463	dynamic
chrI	3822737	3822906	dynamic
chrI	3823256	3823394	constitutive
chrI	3823579	3823740	dynamic
chrI	3824335	3824493	dynamic
chrI	3824708	3824851	constitutive
chrI	3825157	3825341	constitutive
chrI	3825823	3826031	constitutive
chrI	3827097	3827213	dynamic
chrI	3829395	3829507	constitutive
chrI	3829765	3829940	dynamic
chrI	3830285	3830418	dynamic
chrI	3830735	3830872	dynamic
chrI	3831121	3831311	constitutive
chrI	3837747	3837873	dynamic
chrI	3839981	3840076	dynamic
chrI	3841599	3841717	dynamic
chrI	3842484	3842718	dynamic
chrI	3843677	3843882	dynamic
chrI	3845898	3846056	dynamic
chrI	3860732	3860880	constitutive
chrI	3861543	3861691	dynamic
chrI	3862021	3862143	constitutive
chrI	3862368	3862446	dynamic
chrI	3862514	3862705	dynamic
chrI	3863036	3863224	constitutive
chrI	3865616	3865769	constitutive
chrI	3866020	3866134	dynamic
chrI	3866614	3866845	dynamic
chrI	3866917	3867003	dynamic
chrI	3867330	3867451	constitutive
chrI	3873358	3873514	constitutive
chrI	3873915	3874027	constitutive
chrI	3876872	3876975	dynamic
chrI	3881455	3881589	constitutive
chrI	3889261	3889453	constitutive
chrI	3891542	3891737	dynamic
chrI	3897342	3897501	dynamic
chrI	3898736	3898898	dynamic
chrI	3899400	3899534	dynamic
chrI	3899813	3899987	dynamic
chrI	3900441	3900647	constitutive
chrI	3906288	3906476	dynamic
chrI	3907984	3908272	dynamic
chrI	3908549	3908657	constitutive
chrI	3910647	3910753	constitutive
chrI	3913524	3913731	dynamic
chrI	3915761	3915944	dynamic
chrI	3916439	3916572	dynamic
chrI	3916764	3916949	dynamic
chrI	3928268	3928409	constitutive
chrI	3930186	3930336	constitutive
chrI	3930545	3930652	constitutive
chrI	3931713	3931803	dynamic
chrI	3931845	3931997	dynamic
chrI	3934890	3935056	dynamic
chrI	3935130	3935231	dynamic
chrI	3954799	3954966	dynamic
chrI	3955464	3955659	constitutive
chrI	3956626	3956733	constitutive
chrI	3956812	3956949	constitutive
chrI	3957777	3957934	dynamic
chrI	3958538	3958677	constitutive
chrI	3959594	3959744	dynamic
chrI	3960274	3960433	dynamic
chrI	3976195	3976364	dynamic
chrI	3982914	3983080	dynamic
chrI	3986569	3986740	constitutive
chrI	3987241	3987354	constitutive
chrI	3987773	3987938	constitutive
chrI	3988727	3988908	constitutive
chrI	3990974	3991104	dynamic
chrI	3991209	3991365	dynamic
chrI	3992438	3992575	constitutive
chrI	3992743	3992876	dynamic
chrI	3993597	3993800	dynamic
chrI	3994535	3994743	dynamic
chrI	3997002	3997115	dynamic
chrI	4001910	4002030	dynamic
chrI	4005477	4005557	dynamic
chrI	4005695	4005875	dynamic
chrI	4006401	4006591	dynamic
chrI	4007162	4007357	dynamic
chrI	4007405	4007595	dynamic
chrI	4008246	4008426	dynamic
chrI	4008787	4008918	dynamic
chrI	4009688	4009822	dynamic
chrI	4009973	4010124	constitutive
chrI	4012291	4012444	dynamic
chrI	4012914	4013065	dynamic
chrI	4018507	4018664	dynamic
chrI	4019803	4019987	dynamic
chrI	4020622	4020797	dynamic
chrI	4021104	4021239	dynamic
chrI	4029418	4029532	dynamic
chrI	4030631	4030788	dynamic
chrI	4032551	4032731	dynamic
chrI	4033518	4033663	dynamic
chrI	4034081	4034219	dynamic
chrI	4035443	4035645	dynamic
chrI	4036956	4037184	constitutive
chrI	4037744	4037999	dynamic
chrI	4040699	4040821	constitutive
chrI	4041011	4041181	dynamic
chrI	4046686	4046964	dynamic
chrI	4050605	4050804	dynamic
chrI	4051455	4051581	dynamic
chrI	4073625	4073870	dynamic
chrI	4074956	4075127	constitutive
chrI	4081293	4081464	dynamic
chrI	4091741	4092001	constitutive
chrI	4094031	4094194	dynamic
chrI	4099583	4099821	dynamic
chrI	4108752	4108866	dynamic
chrI	4114589	4114712	dynamic
chrI	4116463	4116630	dynamic
chrI	4125895	4126140	dynamic
chrI	4132265	4132372	dynamic
chrI	4136893	4137050	dynamic
chrI	4138774	4138902	constitutive
chrI	4139135	4139232	dynamic
chrI	4139407	4139521	constitutive
chrI	4139764	4139889	dynamic
chrI	4140345	4140506	constitutive
chrI	4140759	4140921	dynamic
chrI	4145081	4145179	dynamic
chrI	4145230	4145346	dynamic
chrI	4147105	4147256	dynamic
chrI	4149334	4149505	dynamic
chrI	4149744	4149925	dynamic
chrI	4153324	4153496	dynamic
chrI	4154458	4154589	dynamic
chrI	4155676	4155849	constitutive
chrI	4157187	4157480	constitutive
chrI	4157623	4157740	constitutive
chrI	4158152	4158332	constitutive
chrI	4158715	4158843	dynamic
chrI	4161186	4161337	dynamic
chrI	4161898	4162088	dynamic
chrI	4171366	4171574	dynamic
chrI	4172082	4172239	constitutive
chrI	4173832	4173986	dynamic
chrI	4174344	4174444	dynamic
chrI	4174677	4174786	dynamic
chrI	4175020	4175123	dynamic
chrI	4175890	4176029	constitutive
chrI	4177471	4177660	constitutive
chrI	4177782	4177885	constitutive
chrI	4178563	4178688	constitutive
chrI	4181825	4182042	dynamic
chrI	4184572	4184715	constitutive
chrI	4185292	4185508	dynamic
chrI	4185677	4185808	dynamic
chrI	4185954	4186094	dynamic
chrI	4186357	4186526	dynamic
chrI	4187217	4187329	dynamic
chrI	4187457	4187642	dynamic
chrI	4188264	4188405	constitutive
chrI	4198657	4198849	dynamic
chrI	4199008	4199125	dynamic
chrI	4199760	4199868	dynamic
chrI	4200077	4200191	dynamic
chrI	4200742	4200837	dynamic
chrI	4201059	4201213	constitutive
chrI	4201518	4201891	dynamic
chrI	4202286	4202442	constitutive
chrI	4202786	4202909	constitutive
chrI	4210415	4210521	dynamic
chrI	4210774	4210882	dynamic
chrI	4215746	4215862	constitutive
chrI	4216010	4216131	constitutive
chrI	4216495	4216622	constitutive
chrI	4217238	4217481	dynamic
chrI	4218435	4218585	dynamic
chrI	4218712	4218828	dynamic
chrI	4219745	4219909	dynamic
chrI	4223115	4223318	dynamic
chrI	4224880	4225057	dynamic
chrI	4227621	4227757	dynamic
chrI	4229608	4229749	dynamic
chrI	4242513	4242622	dynamic
chrI	4247553	4247660	dynamic
chrI	4254008	4254222	dynamic
chrI	4254760	4254884	dynamic
chrI	4255389	4255539	dynamic
chrI	4265963	4266094	constitutive
chrI	4270509	4270611	dynamic
chrI	4298043	4298248	dynamic
chrI	4299151	4299308	dynamic
chrI	4299592	4299724	dynamic
chrI	4302346	4302455	dynamic
chrI	4302845	4302990	constitutive
chrI	4303243	4303445	dynamic
chrI	4303922	4304085	dynamic
chrI	4306600	4306738	constitutive
chrI	4308308	4308426	dynamic
chrI	4309758	4309966	dynamic
chrI	4311697	4311838	constitutive
chrI	4312786	4312912	dynamic
chrI	4313696	4313821	dynamic
chrI	4314447	4314575	dynamic
chrI	4315109	4315239	dynamic
chrI	4315466	4315659	dynamic
chrI	4316386	4316575	constitutive
chrI	4317189	4317328	constitutive
chrI	4320781	4320941	dynamic
chrI	4321424	4321625	constitutive
chrI	4322468	4322600	constitutive
chrI	4322770	4322891	dynamic
chrI	4323921	4324032	constitutive
chrI	4324135	4324298	constitutive
chrI	4327978	4328082	dynamic
chrI	4328171	4328332	dynamic
chrI	4328956	4329126	dynamic
chrI	4329398	4329526	dynamic
chrI	4330596	4330753	constitutive
chrI	4332224	4332459	dynamic
chrI	4333906	4334074	dynamic
chrI	4334459	4334614	dynamic
chrI	4367912	4368029	constitutive
chrI	4370938	4371209	dynamic
chrI	4373128	4373231	dynamic
chrI	4373379	4373543	dynamic
chrI	4374296	4374448	constitutive
chrI	4375077	4375233	dynamic
chrI	4375236	4375344	dynamic
chrI	4375492	4375610	dynamic
chrI	4381805	4381920	dynamic
chrI	4382108	4382233	dynamic
chrI	4382308	4382392	dynamic
chrI	4385782	4385894	dynamic
chrI	4385991	4386140	dynamic
chrI	4386515	4386643	constitutive
chrI	4389364	4389472	dynamic
chrI	4404705	4404839	dynamic
chrI	4407214	4407372	dynamic
chrI	4419139	4419276	constitutive
chrI	4420891	4421049	dynamic
chrI	4423008	4423220	dynamic
chrI	4431958	4432139	constitutive
chrI	4433130	4433304	constitutive
chrI	4433404	4433502	constitutive
chrI	4434053	4434204	constitutive
chrI	4434744	4434877	dynamic
chrI	4435070	4435203	constitutive
chrI	4436758	4436972	constitutive
chrI	4437989	4438153	dynamic
chrI	4439035	4439234	dynamic
chrI	4440236	4440463	dynamic
chrI	4444430	4444534	dynamic
chrI	4451079	4451190	dynamic
chrI	4456888	4457016	dynamic
chrI	4457267	4457469	dynamic
chrI	4459722	4459844	dynamic
chrI	4460090	4460210	constitutive
chrI	4465246	4465430	constitutive
chrI	4466959	4467081	constitutive
chrI	4471803	4471966	dynamic
chrI	4475162	4475304	dynamic
chrI	4480870	4481075	dynamic
chrI	4485093	4485222	constitutive
chrI	4485372	4485458	dynamic
chrI	4486714	4486892	dynamic
chrI	4487193	4487351	constitutive
chrI	4488184	4488454	constitutive
chrI	4489547	4489684	dynamic
chrI	4490371	4490591	dynamic
chrI	4490681	4490775	dynamic
chrI	4491564	4491709	dynamic
chrI	4492456	4492612	dynamic
chrI	4493764	4493942	dynamic
chrI	4494065	4494309	dynamic
chrI	4494862	4494969	dynamic
chrI	4495079	4495252	dynamic
chrI	4496645	4496987	dynamic
chrI	4511218	4511313	dynamic
chrI	4516231	4516361	constitutive
chrI	4517054	4517185	dynamic
chrI	4534965	4535075	constitutive
chrI	4536037	4536267	dynamic
chrI	4537063	4537176	dynamic
chrI	4537296	4537398	dynamic
chrI	4539987	4540112	dynamic
chrI	4557193	4557321	constitutive
chrI	4557668	4557827	constitutive
chrI	4563942	4564083	constitutive
chrI	4571038	4571166	dynamic
chrI	4573091	4573213	dynamic
chrI	4573664	4573826	dynamic
chrI	4574119	4574207	dynamic
chrI	4574285	4574511	dynamic
chrI	4578533	4578655	dynamic
chrI	4578870	4579060	dynamic
chrI	4583659	4583829	dynamic
chrI	4584001	4584243	dynamic
chrI	4584369	4584471	constitutive
chrI	4584796	4584917	constitutive
chrI	4585194	4585298	dynamic
chrI	4586257	4586438	dynamic
chrI	4587122	4587298	dynamic
chrI	4587606	4587706	constitutive
chrI	4591104	4591240	dynamic
chrI	4592372	4592507	constitutive
chrI	4597708	4597890	dynamic
chrI	4603006	4603113	constitutive
chrI	4633627	4633735	dynamic
chrI	4635180	4635349	constitutive
chrI	4635843	4636059	constitutive
chrI	4636455	4636592	dynamic
chrI	4643354	4643481	dynamic
chrI	4644374	4644503	constitutive
chrI	4645474	4645599	dynamic
chrI	4645796	4646123	dynamic
chrI	4646502	4646691	dynamic
chrI	4646805	4646940	dynamic
chrI	4647218	4647328	constitutive
chrI	4649584	4649767	dynamic
chrI	4651003	4651236	dynamic
chrI	4651829	4651962	dynamic
chrI	4652487	4652695	dynamic
chrI	4652980	4653119	dynamic
