chrom_ce10	start_ce10	end_ce10	devel_is_dynamic	ageing_is_dynamic	devel_cluster_label	ageing_cluster_label
chrI	1916802	1916953	False	True	.	.
chrI	1919287	1919438	True	True	Mix8	I+H [2]
chrI	1943238	1943389	False	True	.	.
chrI	1958475	1958626	True	False	I2	stable
chrI	1972698	1972849	True	False	.	.
chrI	1977982	1978133	True	False	.	.
chrI	1978249	1978400	True	False	G3	stable
chrI	1978567	1978718	False	False	.	.
chrI	1978817	1978968	True	False	.	.
chrI	1979491	1979642	False	False	.	.
chrI	2002398	2002549	True	False	.	.
chrI	2011299	2011450	True	False	Mix2	stable
chrI	2016804	2016955	False	True	.	.
chrI	2019505	2019656	True	False	I1	stable
chrI	2020052	2020203	True	False	.	.
chrI	2021311	2021462	True	False	.	.
chrI	2023322	2023473	True	False	.	.
chrI	2024698	2024849	False	False	.	.
chrI	2026128	2026279	True	False	Mix1	stable
chrI	2034184	2034335	True	False	.	.
chrI	2034550	2034701	False	False	.	.
chrI	2041159	2041310	True	False	.	.
chrI	2045036	2045187	True	False	Mix4	stable
chrI	2045218	2045369	True	False	.	.
chrI	2047168	2047319	True	False	.	.
chrI	2049152	2049303	True	False	.	.
chrI	2050077	2050228	False	False	.	.
chrI	2054726	2054877	True	False	.	.
chrI	2061357	2061508	True	False	.	.
chrI	2062627	2062778	False	False	.	.
chrI	2064000	2064151	True	False	G4	stable
chrI	2064388	2064539	False	False	.	.
chrI	2064820	2064971	True	True	H	I+H [2]
chrI	2065560	2065711	True	False	.	.
chrI	2066860	2067011	False	False	.	.
chrI	2068962	2069113	True	False	.	.
chrI	2069318	2069469	True	False	.	.
chrI	2070004	2070155	True	False	.	.
chrI	2070371	2070522	True	False	.	.
chrI	2070822	2070973	False	False	stable	stable
chrI	2074564	2074715	True	False	.	.
chrI	2076964	2077115	True	True	.	.
chrI	2078149	2078300	True	False	.	.
chrI	2084302	2084453	True	False	I1	stable
chrI	2084936	2085087	False	False	.	.
chrI	2086445	2086596	True	False	.	.
chrI	2088931	2089082	True	False	.	.
chrI	2095190	2095341	True	False	Mix4	stable
chrI	2097021	2097172	True	False	G4	stable
chrI	2100043	2100194	True	False	.	.
chrI	2118329	2118480	False	True	.	.
chrI	2119381	2119532	True	False	I2	stable
chrI	2120743	2120894	False	False	.	.
chrI	2125222	2125373	True	False	.	.
chrI	2126823	2126974	True	False	Mix3	stable
chrI	2143633	2143784	False	False	.	.
chrI	2147831	2147982	True	True	.	.
chrI	2151768	2151919	True	False	Mix5	stable
chrI	2154007	2154158	True	False	.	.
chrI	2155581	2155732	True	False	.	.
chrI	2155984	2156135	True	False	.	.
chrI	2156240	2156391	True	False	.	.
chrI	2156657	2156808	True	False	.	.
chrI	2157137	2157288	False	False	stable	stable
chrI	2167905	2168056	True	False	.	.
chrI	2169913	2170064	False	False	.	.
chrI	2170463	2170614	False	False	.	.
chrI	2176886	2177037	True	False	.	.
chrI	2178145	2178296	True	False	.	.
chrI	2179962	2180113	True	False	.	.
chrI	2182926	2183077	True	False	.	.
chrI	2184917	2185068	True	False	.	.
chrI	2186553	2186704	True	False	.	.
chrI	2187265	2187416	True	False	.	.
chrI	2189464	2189615	False	True	.	.
chrI	2190534	2190685	True	False	.	.
chrI	2191352	2191503	False	False	.	.
chrI	2192526	2192677	True	False	.	.
chrI	2210397	2210548	True	False	.	.
chrI	2211703	2211854	True	False	.	.
chrI	2212179	2212330	True	False	.	.
chrI	2219109	2219260	True	False	.	.
chrI	2219608	2219759	False	False	.	.
chrI	2220779	2220930	True	False	.	.
chrI	2247717	2247868	True	False	I2	stable
chrI	2249233	2249384	True	False	I2	stable
chrI	2250775	2250926	False	False	.	.
chrI	2253966	2254117	False	False	.	.
chrI	2272376	2272527	True	False	.	.
chrI	2273066	2273217	False	False	.	.
chrI	2277048	2277199	True	False	N+M	stable
chrI	2280408	2280559	True	False	Mix6	stable
chrI	2291155	2291306	True	False	Mix2	stable
chrI	2291504	2291655	False	False	.	.
chrI	2292871	2293022	True	False	Mix2	stable
chrI	2296033	2296184	False	False	.	.
chrI	2299698	2299849	True	False	Mix4	stable
chrI	2302824	2302975	False	False	.	.
chrI	2304234	2304385	True	False	Mix8	stable
chrI	2306051	2306202	True	False	.	.
chrI	2306843	2306994	True	False	G3	stable
chrI	2307202	2307353	True	False	G1	stable
chrI	2308623	2308774	True	False	.	.
chrI	2309309	2309460	True	False	.	.
chrI	2311816	2311967	False	False	.	.
chrI	2312235	2312386	False	True	stable	Mix3
chrI	2313049	2313200	False	False	stable	stable
chrI	2316036	2316187	True	False	G2	stable
chrI	2318516	2318667	True	False	.	.
chrI	2318812	2318963	True	True	.	.
chrI	2321888	2322039	True	False	G3	stable
chrI	2322682	2322833	True	False	G2	stable
chrI	2322933	2323084	True	False	.	.
chrI	2333146	2333297	False	False	stable	stable
chrI	2335476	2335627	False	False	.	.
chrI	2339860	2340011	True	False	.	.
chrI	2342137	2342288	True	False	Mix5	stable
chrI	2354931	2355082	True	False	.	.
chrI	2385119	2385270	True	True	.	.
chrI	2385959	2386110	False	True	.	.
chrI	2390938	2391089	True	False	.	.
chrI	2393447	2393598	True	False	Mix2	stable
chrI	2395055	2395206	False	False	.	.
chrI	2401583	2401734	True	False	G4	stable
chrI	2404739	2404890	False	False	.	.
chrI	2405034	2405185	True	False	.	.
chrI	2405522	2405673	True	False	.	.
chrI	2410072	2410223	True	False	.	.
chrI	2411717	2411868	True	False	.	.
chrI	2413090	2413241	False	False	.	.
chrI	2413570	2413721	True	False	.	.
chrI	2414160	2414311	True	False	.	.
chrI	2420299	2420450	True	False	I2	stable
chrI	2420602	2420753	True	False	I2	stable
chrI	2421001	2421152	False	False	.	.
chrI	2421223	2421374	False	False	.	.
chrI	2421775	2421926	False	False	stable	stable
chrI	2427735	2427886	True	False	.	.
chrI	2428010	2428161	True	False	.	.
chrI	2428670	2428821	True	True	Mix8	I+H [2]
chrI	2432030	2432181	True	False	.	.
chrI	2432279	2432430	True	False	.	.
chrI	2433683	2433834	True	False	G4	stable
chrI	2434067	2434218	False	False	.	.
chrI	2436048	2436199	True	False	.	.
chrI	2436820	2436971	True	False	Mix7	stable
chrI	2437030	2437181	True	False	.	.
chrI	2437571	2437722	True	False	Mix6	stable
chrI	2464683	2464834	True	False	Mix4	stable
chrI	2470920	2471071	False	False	.	.
chrI	2485218	2485369	False	False	.	.
chrI	2485573	2485724	True	False	G4	stable
chrI	2487836	2487987	False	False	.	.
chrI	2489847	2489998	True	True	G1	Mix2
chrI	2513775	2513926	True	False	.	.
chrI	2514247	2514398	True	True	.	.
chrI	2516682	2516833	True	False	.	.
chrI	2517800	2517951	False	False	.	.
chrI	2519027	2519178	True	False	.	.
chrI	2552937	2553088	True	False	Mix4	stable
chrI	2565291	2565442	True	False	.	.
chrI	2571143	2571294	True	False	.	.
chrI	2571453	2571604	False	False	.	.
chrI	2574060	2574211	True	False	.	.
chrI	2577197	2577348	True	False	.	.
chrI	2577429	2577580	True	False	Mix2	stable
chrI	2580167	2580318	True	False	Mix1	stable
chrI	2584092	2584243	False	False	.	.
chrI	2585952	2586103	False	False	.	.
chrI	2586260	2586411	False	False	stable	stable
chrI	2586856	2587007	True	False	.	.
chrI	2587105	2587256	True	False	.	.
chrI	2587351	2587502	True	False	I2	stable
chrI	2587650	2587801	True	False	.	.
chrI	2589121	2589272	True	False	.	.
chrI	2591554	2591705	False	False	.	.
chrI	2594346	2594497	False	False	.	.
chrI	2595465	2595616	True	True	Mix1	Mix1
chrI	2596502	2596653	False	False	.	.
chrI	2597483	2597634	False	False	.	.
chrI	2598526	2598677	True	False	Mix3	stable
chrI	2598841	2598992	False	False	.	.
chrI	2601713	2601864	True	False	.	.
chrI	2603724	2603875	True	False	N+M	stable
chrI	2605395	2605546	True	False	N+M	stable
chrI	2608599	2608750	True	False	.	.
chrI	2620403	2620554	True	False	G3	stable
chrI	2622948	2623099	True	True	.	.
chrI	2628239	2628390	True	False	Mix6	stable
chrI	2628633	2628784	True	False	.	.
chrI	2628796	2628947	False	False	.	.
chrI	2629175	2629326	False	False	.	.
chrI	2629367	2629518	True	False	Mix8	stable
chrI	2632611	2632762	False	False	stable	stable
chrI	2634635	2634786	True	False	.	.
chrI	2634931	2635082	False	False	.	.
chrI	2636133	2636284	True	False	.	.
chrI	2636415	2636566	True	False	.	.
chrI	2639743	2639894	True	False	.	.
chrI	2642414	2642565	True	False	G3	stable
chrI	2648390	2648541	True	True	.	.
chrI	2648918	2649069	True	False	.	.
chrI	2653302	2653453	False	True	.	.
chrI	2654532	2654683	True	False	.	.
chrI	2655801	2655952	True	True	.	.
chrI	2655998	2656149	True	True	.	.
chrI	2657121	2657272	True	False	I1	stable
chrI	2658650	2658801	False	True	.	.
chrI	2659322	2659473	False	False	.	.
chrI	2659632	2659783	False	False	.	.
chrI	2659898	2660049	False	False	.	.
chrI	2660030	2660181	False	False	.	.
chrI	2661319	2661470	False	False	.	.
chrI	2662590	2662741	False	False	.	.
chrI	2663267	2663418	False	False	.	.
chrI	2663692	2663843	False	False	.	.
chrI	2664172	2664323	False	False	.	.
chrI	2664977	2665128	True	False	.	.
chrI	2665323	2665474	False	False	.	.
chrI	2665892	2666043	True	False	.	.
chrI	2666718	2666869	True	False	I2	stable
chrI	2667914	2668065	True	False	I1	stable
chrI	2668264	2668415	True	True	.	.
chrI	2668692	2668843	True	False	Mix3	stable
chrI	2669305	2669456	False	False	.	.
chrI	2669742	2669893	False	False	.	.
chrI	2670568	2670719	True	False	.	.
chrI	2672067	2672218	False	False	.	.
chrI	2673038	2673189	False	False	.	.
chrI	2678152	2678303	True	False	.	.
chrI	2679544	2679695	True	False	.	.
chrI	2680782	2680933	False	False	.	.
chrI	2681502	2681653	True	False	.	.
chrI	2682533	2682684	False	False	.	.
chrI	2682978	2683129	True	False	N+M	stable
chrI	2684496	2684647	False	False	.	.
chrI	2684843	2684994	False	False	.	.
chrI	2686459	2686610	True	True	.	.
chrI	2686861	2687012	False	False	.	.
chrI	2687299	2687450	False	False	.	.
chrI	2687696	2687847	True	True	.	.
chrI	2688108	2688259	True	False	G3	stable
chrI	2688869	2689020	True	False	.	.
chrI	2689408	2689559	True	False	I1	stable
chrI	2690171	2690322	True	False	.	.
chrI	2690432	2690583	True	False	.	.
chrI	2697139	2697290	True	False	Mix4	stable
chrI	2703291	2703442	True	False	Mix2	stable
chrI	2704476	2704627	False	False	.	.
chrI	2705762	2705913	True	False	.	.
chrI	2706138	2706289	True	False	Mix2	stable
chrI	2707211	2707362	True	False	.	.
chrI	2708326	2708477	True	False	.	.
chrI	2709607	2709758	True	False	.	.
chrI	2710926	2711077	True	False	.	.
chrI	2711280	2711431	True	False	.	.
chrI	2722881	2723032	True	False	.	.
chrI	2723200	2723351	True	False	.	.
chrI	2723534	2723685	True	False	.	.
chrI	2726291	2726442	False	False	.	.
chrI	2726656	2726807	True	False	G4	stable
chrI	2727063	2727214	False	False	.	.
chrI	2727643	2727794	True	False	Mix1	stable
chrI	2728779	2728930	True	False	I2	stable
chrI	2738315	2738466	True	False	.	.
chrI	2739474	2739625	True	False	.	.
chrI	2740063	2740214	True	False	.	.
chrI	2740945	2741096	True	False	.	.
chrI	2741210	2741361	True	False	.	.
chrI	2742314	2742465	True	False	.	.
chrI	2742966	2743117	True	False	.	.
chrI	2744956	2745107	True	False	.	.
chrI	2745975	2746126	True	False	.	.
chrI	2746631	2746782	True	False	.	.
chrI	2746828	2746979	True	False	.	.
chrI	2747652	2747803	True	False	.	.
chrI	2747795	2747946	True	False	Mix2	stable
chrI	2749182	2749333	True	False	.	.
chrI	2749464	2749615	True	False	.	.
chrI	2750849	2751000	True	False	.	.
chrI	2751117	2751268	True	True	.	.
chrI	2752179	2752330	True	False	.	.
chrI	2753044	2753195	True	False	.	.
chrI	2754167	2754318	True	False	.	.
chrI	2755207	2755358	False	False	.	.
chrI	2755506	2755657	True	False	.	.
chrI	2758266	2758417	False	False	stable	stable
chrI	2758665	2758816	True	False	G1	stable
chrI	2761001	2761152	True	True	I2	I
chrI	2762188	2762339	True	False	.	.
chrI	2773894	2774045	True	False	Mix3	stable
chrI	2774998	2775149	False	False	.	.
chrI	2776204	2776355	False	False	stable	stable
chrI	2777470	2777621	False	False	stable	stable
chrI	2778151	2778302	True	False	.	.
chrI	2778412	2778563	True	True	.	.
chrI	2778782	2778933	True	False	Mix8	stable
chrI	2780095	2780246	True	False	Mix1	stable
chrI	2785983	2786134	True	False	H	stable
chrI	2791501	2791652	True	True	I2	I
chrI	2800856	2801007	True	False	I1	stable
chrI	2801867	2802018	False	False	.	.
chrI	2803632	2803783	False	False	.	.
chrI	2818602	2818753	True	True	H	I+H [2]
chrI	2825829	2825980	True	False	.	.
chrI	2826981	2827132	True	False	.	.
chrI	2827494	2827645	True	False	.	.
chrI	2829186	2829337	True	False	.	.
chrI	2830355	2830506	False	False	stable	stable
chrI	2830805	2830956	True	False	.	.
chrI	2831508	2831659	True	False	Mix7	stable
chrI	2831839	2831990	False	False	.	.
chrI	2833318	2833469	True	False	.	.
chrI	2834251	2834402	True	False	.	.
chrI	2835356	2835507	False	False	.	.
chrI	2835759	2835910	True	False	.	.
chrI	2836926	2837077	True	False	Mix7	stable
chrI	2837867	2838018	True	False	.	.
chrI	2838436	2838587	True	False	.	.
chrI	2839724	2839875	True	False	.	.
chrI	2841022	2841173	True	False	.	.
chrI	2842176	2842327	True	False	.	.
chrI	2844236	2844387	True	False	.	.
chrI	2844483	2844634	True	False	.	.
chrI	2845625	2845776	True	False	Mix5	stable
chrI	2848485	2848636	False	False	.	.
chrI	2850850	2851001	True	False	.	.
chrI	2853811	2853962	False	False	stable	stable
chrI	2855020	2855171	False	False	.	.
chrI	2856446	2856597	True	False	.	.
chrI	2857703	2857854	True	True	I2	I+H [2]
chrI	2859858	2860009	True	False	Mix1	stable
chrI	2861128	2861279	True	False	Mix1	stable
chrI	2861651	2861802	True	False	G2	stable
chrI	2861885	2862036	True	False	Mix8	stable
chrI	2864082	2864233	True	False	.	.
chrI	2866288	2866439	False	False	stable	stable
chrI	2869937	2870088	False	False	.	.
chrI	2875199	2875350	True	False	G1	stable
chrI	2875482	2875633	True	False	.	.
chrI	2876077	2876228	True	False	.	.
chrI	2876503	2876654	False	False	stable	stable
chrI	2876648	2876799	False	False	stable	stable
chrI	2878650	2878801	True	False	.	.
chrI	2887301	2887452	True	False	.	.
chrI	2887714	2887865	True	False	Mix7	stable
chrI	2888792	2888943	True	False	.	.
chrI	2889520	2889671	True	False	.	.
chrI	2890357	2890508	True	False	.	.
chrI	2890690	2890841	True	False	.	.
chrI	2895108	2895259	True	False	.	.
chrI	2901021	2901172	True	False	G4	stable
chrI	2904170	2904321	True	False	.	.
chrI	2905738	2905889	True	False	.	.
chrI	2924781	2924932	True	False	Mix8	stable
chrI	2925100	2925251	False	False	.	.
chrI	2928125	2928276	False	False	stable	stable
chrI	2929661	2929812	True	False	G3	stable
chrI	2935661	2935812	False	True	stable	Mix2
chrI	2944686	2944837	True	False	.	.
chrI	2944866	2945017	True	True	.	.
chrI	2945479	2945630	False	False	.	.
chrI	2945811	2945962	True	False	.	.
chrI	2959264	2959415	False	False	.	.
chrI	2960618	2960769	True	False	.	.
chrI	2962106	2962257	False	False	.	.
chrI	2962421	2962572	True	True	I2	I+H [1]
chrI	2964485	2964636	True	False	.	.
chrI	2965537	2965688	True	False	.	.
chrI	2966471	2966622	True	False	.	.
chrI	2967169	2967320	True	False	.	.
chrI	2967716	2967867	True	False	.	.
chrI	2969656	2969807	True	False	.	.
chrI	2970732	2970883	True	False	.	.
chrI	2971082	2971233	True	False	.	.
chrI	2974816	2974967	True	False	.	.
chrI	2976344	2976495	True	False	.	.
chrI	2978608	2978759	True	False	.	.
chrI	2979653	2979804	True	False	.	.
chrI	2984459	2984610	False	True	.	.
chrI	2985180	2985331	True	False	Mix6	stable
chrI	2995979	2996130	True	False	Mix8	stable
chrI	2996294	2996445	False	False	stable	stable
chrI	2996729	2996880	False	False	.	.
chrI	3004037	3004188	True	False	.	.
chrI	3010416	3010567	True	False	H	stable
chrI	3011799	3011950	True	False	H	stable
chrI	3014749	3014900	False	False	.	.
chrI	3015399	3015550	True	False	G4	stable
chrI	3015708	3015859	False	False	stable	stable
chrI	3019830	3019981	True	False	.	.
chrI	3023227	3023378	True	False	.	.
chrI	3032846	3032997	True	False	G4	stable
chrI	3035124	3035275	False	True	.	.
chrI	3035947	3036098	False	False	.	.
chrI	3038055	3038206	True	False	.	.
chrI	3049445	3049596	True	True	I2	Mix3
chrI	3059139	3059290	False	False	stable	stable
chrI	3070090	3070241	False	False	stable	stable
chrI	3085144	3085295	True	False	.	.
chrI	3085398	3085549	True	False	.	.
chrI	3087190	3087341	True	False	.	.
chrI	3089163	3089314	True	False	.	.
chrI	3089791	3089942	True	False	.	.
chrI	3094265	3094416	True	False	.	.
chrI	3096263	3096414	False	False	stable	stable
chrI	3097465	3097616	False	False	.	.
chrI	3098511	3098662	False	True	.	.
chrI	3098785	3098936	False	True	.	.
chrI	3099949	3100100	True	False	.	.
chrI	3100924	3101075	True	False	.	.
chrI	3101801	3101952	False	False	.	.
chrI	3102199	3102350	False	False	.	.
chrI	3103188	3103339	True	False	I2	stable
chrI	3105186	3105337	True	False	.	.
chrI	3105536	3105687	True	False	.	.
chrI	3105783	3105934	True	False	.	.
chrI	3106566	3106717	True	False	.	.
chrI	3110728	3110879	False	False	stable	stable
chrI	3113687	3113838	True	True	.	.
chrI	3114017	3114168	True	False	.	.
chrI	3117412	3117563	False	False	.	.
chrI	3119100	3119251	True	False	I1	stable
chrI	3121751	3121902	True	False	.	.
chrI	3122057	3122208	True	False	.	.
chrI	3123715	3123866	False	False	.	.
chrI	3129734	3129885	False	False	.	.
chrI	3137053	3137204	True	False	H	stable
chrI	3140605	3140756	True	False	Mix3	stable
chrI	3143151	3143302	False	True	stable	I+H [2]
chrI	3147847	3147998	False	False	stable	stable
chrI	3148091	3148242	False	False	.	.
chrI	3151342	3151493	True	False	.	.
chrI	3152117	3152268	True	False	G2	stable
chrI	3152489	3152640	True	True	G2	I+H [1]
chrI	3154658	3154809	False	False	.	.
chrI	3156731	3156882	True	False	.	.
chrI	3158358	3158509	True	True	.	.
chrI	3158745	3158896	False	False	.	.
chrI	3162537	3162688	False	False	stable	stable
chrI	3176524	3176675	False	False	.	.
chrI	3192543	3192694	True	False	.	.
chrI	3192681	3192832	True	False	Mix6	stable
chrI	3194864	3195015	False	False	.	.
chrI	3195955	3196106	False	True	.	.
chrI	3198968	3199119	True	False	G2	stable
chrI	3205123	3205274	True	True	I2	I
chrI	3205457	3205608	False	False	.	.
chrI	3206478	3206629	True	True	I2	I+H [2]
chrI	3207790	3207941	False	False	.	.
chrI	3210403	3210554	True	False	G1	stable
chrI	3212428	3212579	True	False	.	.
chrI	3216838	3216989	True	False	.	.
chrI	3218826	3218977	False	True	.	.
chrI	3222774	3222925	False	False	.	.
chrI	3223002	3223153	True	False	Mix8	stable
chrI	3228023	3228174	False	False	stable	stable
chrI	3246257	3246408	False	False	.	.
chrI	3246547	3246698	True	False	.	.
chrI	3247098	3247249	True	False	.	.
chrI	3247419	3247570	True	False	.	.
chrI	3247899	3248050	True	False	.	.
chrI	3248175	3248326	True	False	Mix2	stable
chrI	3248625	3248776	True	False	Mix2	stable
chrI	3249126	3249277	True	False	Mix3	stable
chrI	3250664	3250815	True	False	Mix4	stable
chrI	3250840	3250991	True	False	.	.
chrI	3251177	3251328	False	True	.	.
chrI	3256133	3256284	False	True	.	.
chrI	3257972	3258123	False	True	.	.
chrI	3265372	3265523	True	True	Mix8	Mix5
chrI	3266001	3266152	False	False	stable	stable
chrI	3266700	3266851	True	False	G4	stable
chrI	3267087	3267238	False	False	stable	stable
chrI	3269147	3269298	True	False	.	.
chrI	3269636	3269787	False	False	.	.
chrI	3277895	3278046	True	True	Mix1	I+H [2]
chrI	3280813	3280964	True	True	.	.
chrI	3281761	3281912	True	True	Mix3	I+H [2]
chrI	3282978	3283129	True	False	.	.
chrI	3284353	3284504	True	False	.	.
chrI	3287380	3287531	True	False	.	.
chrI	3292858	3293009	True	False	.	.
chrI	3293322	3293473	True	True	.	.
chrI	3293865	3294016	False	True	.	.
chrI	3295374	3295525	True	False	.	.
chrI	3296036	3296187	False	False	.	.
chrI	3297135	3297286	True	False	I1	stable
chrI	3298279	3298430	True	False	Mix3	stable
